time,pos,angle,velocity,angular
1.0600000000000007,0.9947488910345101,-0.06016246073055533,0.9231184966565015,-0.5013798792461114
1.0700000000000007,1.0039180275177042,-0.06510149467633866,0.9107153989682695,-0.4866345528449115
1.0800000000000007,1.012957171603996,-0.06988471714305813,0.8971199577437592,-0.4702115861400511
1.0900000000000007,1.0218552244495542,-0.07449711885089297,0.8824970585657806,-0.4524637208527185
1.1000000000000008,1.0306026507037127,-0.07892699868252542,0.8669945192621189,-0.43369998470952253
1.1100000000000008,1.0391913163033868,-0.08316555024331532,0.8507447838837896,-0.4141904159371783
1.1200000000000008,1.0476143423028894,-0.0872064931186334,0.833866435836633,-0.3941702797417708
1.1300000000000008,1.0558659730274995,-0.09104574401490174,0.8164655495240589,-0.37384382991251625
1.1400000000000008,1.0639414570278627,-0.09468112348627258,0.798636898890214,-0.35338766552833173
1.1500000000000008,1.0718369394888998,-0.09811209442785465,0.7804650397958752,-0.33295372861505584
1.1600000000000008,1.0795493649077945,-0.10133952895210399,0.7620252814752264,-0.3126719840736622
1.1700000000000008,1.087076388999417,-0.1043655006553588,0.7433845605827488,-0.29265281864654413
1.1800000000000008,1.0944162989142,-0.10719309962732851,0.7246022296538659,-0.27298919133740823
1.1900000000000008,1.1015679409638808,-0.10982626786035901,0.7057307702348768,-0.25375856368056937
1.2000000000000008,1.1085306551459932,-0.11226965298109384,0.6868164395201697,-0.23502463462964576
1.2100000000000009,1.1153042158400965,-0.1145284784587555,0.6678998580807307,-0.21683890162274574
1.2200000000000009,1.121888778119123,-0.11660842864577006,0.6490165451769975,-0.19924206657158738
1.2300000000000009,1.1282848291794707,-0.11851554718176628,0.6301974072127948,-0.1822653030901788
1.2400000000000009,1.1344931444450645,-0.12025614744468019,0.611469184092085,-0.16593139918953106
1.2500000000000009,1.140514747944876,-0.12183673386600916,0.5928548575709908,-0.15025578787947652
1.260000000000001,1.1463508766015282,-0.1232639330440908,0.5743740251385289,-0.13524747659941672
1.270000000000001,1.1520029481016167,-0.12454443369200366,0.5560432424942978,-0.12090988510770082
1.280000000000001,1.157472532047137,-0.1256849345475122,0.5378763373062027,-0.10724160036194098
1.290000000000001,1.162761324112645,-0.126692099453104,0.5198846966125961,-0.09423705598840607
1.300000000000001,1.1678711229551024,-0.1275725188861714,0.502077529969323,-0.08188714314081998
1.310000000000001,1.1728038096432702,-0.12833267728394418,0.48446211022342067,-0.07017975886529706
1.320000000000001,1.1775613293914184,-0.128978925566009,0.4670439936126533,-0.05910029749815093
1.330000000000001,1.1821456753983433,-0.1295174583099368,0.44982722073685244,-0.04863209011135773
1.340000000000001,1.1865588746074964,-0.12995429508345005,0.4328144998171795,-0.038756796572716974
1.350000000000001,1.190802975217634,-0.1302952654802392,0.4160073735479925,-0.029454754392808584
1.360000000000001,1.1948800357859546,-0.13054599744650755,0.39940637074943164,-0.02070528818037381
1.370000000000001,1.1987921157773536,-0.1307119085219555,0.3830111439437411,-0.012486983213688895
1.380000000000001,1.2025412674242697,-0.1307981996525707,0.3668205939025085,-0.004777926352460421
1.390000000000001,1.2061295287717297,-0.13080985126354452,0.3508329821434437,0.0024440827422105883
1.400000000000001,1.20955891779167,-0.13075162130912535,0.3350460322926672,0.009201347346742047
1.410000000000001,1.212831427459482,-0.13062804504248082,0.3194570211706852,0.015516113854721018
1.420000000000001,1.2159490216940434,-0.13044343627281244,0.30406286040616115,0.02141043407759209
1.430000000000001,1.2189136320702818,-0.13020188989924655,0.2888601693312497,0.026906047529173485
1.440000000000001,1.2217271552206201,-0.1299072855315491,0.27384533986441945,0.03202428172666916
1.450000000000001,1.2243914508484832,-0.12956329202659791,0.2590145940417783,0.03678596869765585
1.460000000000001,1.2269083402834442,-0.12917337278689647,0.2443640348150277,0.04121137602885304
1.470000000000001,1.2292796055135666,-0.12874079168340316,0.22988969069373924,0.045320150927835326
1.480000000000001,1.23150698863608,-0.1282686194795757,0.21558755477097158,0.04913127589529606
1.490000000000001,1.2335921916727386,-0.1277597406469815,0.20145361863466926,0.0526630347226746
1.500000000000001,1.2355368767010568,-0.12721686047512584,0.1874839016325383,0.05593298763895068
1.5100000000000011,1.2373426662571327,-0.12664251238939106,0.17367447592499577,0.058957954532002525
1.5200000000000011,1.2390111439699565,-0.1260390654012691,0.1600214877296297,0.061754005263804965
1.5300000000000011,1.240543855390989,-0.12540873162442637,0.14652117513095447,0.06433645618623178
1.5400000000000011,1.2419423089863928,-0.12475357379866937,0.1331698828012155,0.06671987204537394
